"Date","Year","Month","variable","value","scenario","method"
2037-11-01,2037,11,"tavg",23.4877470739559,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2037-12-01,2037,12,"tavg",23.045017317191,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-01-01,2038,1,"tavg",22.9872499679512,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-02-01,2038,2,"tavg",25.1499907837803,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-03-01,2038,3,"tavg",26.891167662285,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-04-01,2038,4,"tavg",27.3373687850629,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-05-01,2038,5,"tavg",28.2226315523773,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-06-01,2038,6,"tavg",29.4268694671544,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-07-01,2038,7,"tavg",29.0831705493858,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-08-01,2038,8,"tavg",28.1807912768949,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-09-01,2038,9,"tavg",25.5531931571909,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-10-01,2038,10,"tavg",25.4774994026104,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-11-01,2038,11,"tavg",24.0398006593587,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2038-12-01,2038,12,"tavg",23.657731442046,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-01-01,2039,1,"tavg",23.5867862685161,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-02-01,2039,2,"tavg",24.7374923116974,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-03-01,2039,3,"tavg",25.6847777550627,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-04-01,2039,4,"tavg",26.7384944919511,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-05-01,2039,5,"tavg",29.4326041180546,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-06-01,2039,6,"tavg",29.3412839202112,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-07-01,2039,7,"tavg",28.863497824859,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-08-01,2039,8,"tavg",27.8784518978371,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-09-01,2039,9,"tavg",26.3241402461132,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-10-01,2039,10,"tavg",25.018541976174,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-11-01,2039,11,"tavg",23.3622700952705,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2039-12-01,2039,12,"tavg",23.995744227929,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-01-01,2040,1,"tavg",23.7922109577494,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-02-01,2040,2,"tavg",25.0293806032965,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-03-01,2040,3,"tavg",25.477028003543,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-04-01,2040,4,"tavg",27.6833049742184,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-05-01,2040,5,"tavg",28.6400475638282,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-06-01,2040,6,"tavg",29.8061146898221,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-07-01,2040,7,"tavg",29.2241966944191,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-08-01,2040,8,"tavg",28.5221410916587,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-09-01,2040,9,"tavg",25.9182330611486,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-10-01,2040,10,"tavg",25.3046744580931,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-11-01,2040,11,"tavg",24.621823453457,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2040-12-01,2040,12,"tavg",23.1021348357221,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-01-01,2041,1,"tavg",23.8988582808677,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-02-01,2041,2,"tavg",25.2650644405606,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-03-01,2041,3,"tavg",26.3701974207172,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-04-01,2041,4,"tavg",27.2228335116695,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-05-01,2041,5,"tavg",28.3562467485519,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-06-01,2041,6,"tavg",28.9707573802318,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-07-01,2041,7,"tavg",29.1243781441278,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-08-01,2041,8,"tavg",27.0025358153818,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-09-01,2041,9,"tavg",26.1276143883019,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-10-01,2041,10,"tavg",25.932578750067,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-11-01,2041,11,"tavg",23.9592428107848,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2041-12-01,2041,12,"tavg",23.6522316059908,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-01-01,2042,1,"tavg",22.8392045577988,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-02-01,2042,2,"tavg",24.6446321704602,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-03-01,2042,3,"tavg",25.6874025960594,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-04-01,2042,4,"tavg",26.5958656850725,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-05-01,2042,5,"tavg",28.833872907278,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-06-01,2042,6,"tavg",29.1890265546546,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-07-01,2042,7,"tavg",28.0171582519239,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-08-01,2042,8,"tavg",27.7163106090275,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-09-01,2042,9,"tavg",26.6043173969169,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-10-01,2042,10,"tavg",25.1081057753173,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-11-01,2042,11,"tavg",23.2183913989629,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2042-12-01,2042,12,"tavg",23.159105894095,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-01-01,2043,1,"tavg",23.7946727046723,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-02-01,2043,2,"tavg",24.8335649922081,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-03-01,2043,3,"tavg",25.9075395705366,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-04-01,2043,4,"tavg",27.7064427160688,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-05-01,2043,5,"tavg",29.3948984861983,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-06-01,2043,6,"tavg",29.3465520208074,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-07-01,2043,7,"tavg",28.8016898283141,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-08-01,2043,8,"tavg",28.3565353812616,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-09-01,2043,9,"tavg",25.4793225000951,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-10-01,2043,10,"tavg",25.0906481857528,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-11-01,2043,11,"tavg",23.7493682997951,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2043-12-01,2043,12,"tavg",23.3050578224162,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-01-01,2044,1,"tavg",23.5851694541627,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-02-01,2044,2,"tavg",24.1760753352088,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-03-01,2044,3,"tavg",26.7702705494812,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-04-01,2044,4,"tavg",27.5944098268215,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-05-01,2044,5,"tavg",30.1428188623795,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-06-01,2044,6,"tavg",29.3839555237049,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-07-01,2044,7,"tavg",29.2873888203119,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-08-01,2044,8,"tavg",27.9593118180446,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-09-01,2044,9,"tavg",25.897688925412,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-10-01,2044,10,"tavg",24.9691695828343,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-11-01,2044,11,"tavg",24.140514647598,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2044-12-01,2044,12,"tavg",23.2147501282309,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-01-01,2045,1,"tavg",24.0795841310286,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-02-01,2045,2,"tavg",24.6839719488644,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-03-01,2045,3,"tavg",26.2165456721262,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-04-01,2045,4,"tavg",28.148979151548,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-05-01,2045,5,"tavg",28.7172236107907,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-06-01,2045,6,"tavg",28.7917424886266,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-07-01,2045,7,"tavg",28.9936906792697,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-08-01,2045,8,"tavg",28.1249640141047,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-09-01,2045,9,"tavg",26.4373995153846,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-10-01,2045,10,"tavg",25.9835784759263,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-11-01,2045,11,"tavg",23.5719754759672,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2045-12-01,2045,12,"tavg",23.6052182578613,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-01-01,2046,1,"tavg",23.1397602797992,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-02-01,2046,2,"tavg",25.6526974845386,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-03-01,2046,3,"tavg",26.5297163759761,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-04-01,2046,4,"tavg",27.3372861377499,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-05-01,2046,5,"tavg",29.3578792705676,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-06-01,2046,6,"tavg",28.9664485441484,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-07-01,2046,7,"tavg",28.6295075788655,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-08-01,2046,8,"tavg",27.6678620667783,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-09-01,2046,9,"tavg",26.5079569631071,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-10-01,2046,10,"tavg",25.7639070791632,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-11-01,2046,11,"tavg",23.110615563766,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2046-12-01,2046,12,"tavg",23.0455961046568,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-01-01,2047,1,"tavg",23.0194164119343,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-02-01,2047,2,"tavg",24.6880306099645,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-03-01,2047,3,"tavg",26.5830218831433,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-04-01,2047,4,"tavg",27.766631986581,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-05-01,2047,5,"tavg",28.0889708714896,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-06-01,2047,6,"tavg",28.8829451447407,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-07-01,2047,7,"tavg",28.7767389288977,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-08-01,2047,8,"tavg",26.8508538024586,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-09-01,2047,9,"tavg",26.1303534791705,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-10-01,2047,10,"tavg",25.1494810059661,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-11-01,2047,11,"tavg",23.9938827376007,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2047-12-01,2047,12,"tavg",23.633518628421,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-01-01,2048,1,"tavg",24.0777032854761,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-02-01,2048,2,"tavg",24.9787428255551,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-03-01,2048,3,"tavg",25.5354651226642,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-04-01,2048,4,"tavg",28.1461880318822,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-05-01,2048,5,"tavg",30.1118185174675,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-06-01,2048,6,"tavg",28.8278299750033,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-07-01,2048,7,"tavg",29.3782139221966,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-08-01,2048,8,"tavg",28.1355819240797,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-09-01,2048,9,"tavg",26.2563446800807,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-10-01,2048,10,"tavg",24.3664074795588,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-11-01,2048,11,"tavg",23.2894892196153,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2048-12-01,2048,12,"tavg",23.52730541799,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-01-01,2049,1,"tavg",23.2532813127927,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-02-01,2049,2,"tavg",25.421485658625,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-03-01,2049,3,"tavg",27.0095419491683,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-04-01,2049,4,"tavg",27.9895366834144,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-05-01,2049,5,"tavg",28.9423022562222,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-06-01,2049,6,"tavg",29.5457130515019,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-07-01,2049,7,"tavg",28.9886389069972,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-08-01,2049,8,"tavg",28.2165478324265,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-09-01,2049,9,"tavg",26.4319961384602,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-10-01,2049,10,"tavg",25.417903539826,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-11-01,2049,11,"tavg",24.4541240489342,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2049-12-01,2049,12,"tavg",22.7602656581462,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-01-01,2050,1,"tavg",24.5125874888489,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-02-01,2050,2,"tavg",25.2383540395624,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-03-01,2050,3,"tavg",26.7172809197494,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-04-01,2050,4,"tavg",28.0497616502073,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-05-01,2050,5,"tavg",30.1784987556167,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-06-01,2050,6,"tavg",29.1668963580647,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-07-01,2050,7,"tavg",29.0879115104547,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-08-01,2050,8,"tavg",28.5329497114611,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-09-01,2050,9,"tavg",25.6140657831013,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-10-01,2050,10,"tavg",24.6748988932632,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-11-01,2050,11,"tavg",22.7682966604475,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2050-12-01,2050,12,"tavg",23.0919986571699,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-01-01,2051,1,"tavg",24.6232926056335,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-02-01,2051,2,"tavg",24.2090757451354,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-03-01,2051,3,"tavg",27.1996014088216,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-04-01,2051,4,"tavg",28.0437197112644,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-05-01,2051,5,"tavg",29.6162702782097,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-06-01,2051,6,"tavg",28.9620029551568,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-07-01,2051,7,"tavg",29.22009978744,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-08-01,2051,8,"tavg",28.1186423073057,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-09-01,2051,9,"tavg",26.2604084816164,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-10-01,2051,10,"tavg",24.9546215461907,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-11-01,2051,11,"tavg",23.7989557871873,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2051-12-01,2051,12,"tavg",23.4735213473825,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-01-01,2052,1,"tavg",23.7289729018265,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-02-01,2052,2,"tavg",24.8846173402606,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-03-01,2052,3,"tavg",26.8876436183931,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-04-01,2052,4,"tavg",27.8341955005377,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-05-01,2052,5,"tavg",29.2483398027371,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-06-01,2052,6,"tavg",28.749011756731,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-07-01,2052,7,"tavg",29.3274555785163,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-08-01,2052,8,"tavg",28.5736957655942,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-09-01,2052,9,"tavg",25.8061903109954,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-10-01,2052,10,"tavg",24.8311394244392,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-11-01,2052,11,"tavg",23.4830131333944,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2052-12-01,2052,12,"tavg",23.7961119732301,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-01-01,2053,1,"tavg",22.5096903932135,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-02-01,2053,2,"tavg",24.2832014648172,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-03-01,2053,3,"tavg",26.4455073788311,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-04-01,2053,4,"tavg",27.4480548865406,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-05-01,2053,5,"tavg",29.4035996362756,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-06-01,2053,6,"tavg",30.128003352409,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-07-01,2053,7,"tavg",29.2692277104259,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-08-01,2053,8,"tavg",27.6475172226944,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-09-01,2053,9,"tavg",26.7594722222521,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-10-01,2053,10,"tavg",24.9748879739716,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-11-01,2053,11,"tavg",24.5999223688814,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2053-12-01,2053,12,"tavg",23.1522552113481,"SSP2-4.5 (Middle of the Road)","ML-Enhanced"
2024-01-01,2024,1,"prec",21.8209105117096,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-02-01,2024,2,"prec",33.3064127827042,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-03-01,2024,3,"prec",43.7315309083743,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-04-01,2024,4,"prec",82.2001741038061,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-05-01,2024,5,"prec",128.671327654078,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-06-01,2024,6,"prec",260.520101800069,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-07-01,2024,7,"prec",411.837707011887,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-08-01,2024,8,"prec",413.271483424042,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-09-01,2024,9,"prec",211.352267478462,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-10-01,2024,10,"prec",82.9732838469695,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-11-01,2024,11,"prec",36.6158017523964,"SSP2-4.5 (Middle of the Road)","Statistical"
2024-12-01,2024,12,"prec",31.0254400244299,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-01-01,2025,1,"prec",22.4928916135429,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-02-01,2025,2,"prec",30.8534801735272,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-03-01,2025,3,"prec",21.5170438615334,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-04-01,2025,4,"prec",84.2568396073967,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-05-01,2025,5,"prec",174.530497649648,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-06-01,2025,6,"prec",251.255131229922,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-07-01,2025,7,"prec",390.486655348045,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-08-01,2025,8,"prec",338.336499936765,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-09-01,2025,9,"prec",240.718007460565,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-10-01,2025,10,"prec",122.998678198299,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-11-01,2025,11,"prec",35.3815659305284,"SSP2-4.5 (Middle of the Road)","Statistical"
2025-12-01,2025,12,"prec",22.1904869082789,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-01-01,2026,1,"prec",18.1950770240556,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-02-01,2026,2,"prec",44.7036465219089,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-03-01,2026,3,"prec",29.8883672374127,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-04-01,2026,4,"prec",83.1787173912907,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-05-01,2026,5,"prec",120.273394073804,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-06-01,2026,6,"prec",417.223567897041,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-07-01,2026,7,"prec",348.661245679129,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-08-01,2026,8,"prec",498.973074132294,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-09-01,2026,9,"prec",236.80776157065,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-10-01,2026,10,"prec",99.6084402630325,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-11-01,2026,11,"prec",27.6344951358722,"SSP2-4.5 (Middle of the Road)","Statistical"
2026-12-01,2026,12,"prec",36.8588268298667,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-01-01,2027,1,"prec",24.7677358090735,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-02-01,2027,2,"prec",38.161815381537,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-03-01,2027,3,"prec",53.7684027497771,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-04-01,2027,4,"prec",61.763148874191,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-05-01,2027,5,"prec",131.706981391591,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-06-01,2027,6,"prec",352.396843825169,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-07-01,2027,7,"prec",558.314352993471,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-08-01,2027,8,"prec",416.917862531299,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-09-01,2027,9,"prec",232.610989275197,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-10-01,2027,10,"prec",109.710570711719,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-11-01,2027,11,"prec",42.8883386449739,"SSP2-4.5 (Middle of the Road)","Statistical"
2027-12-01,2027,12,"prec",35.8803370921073,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-01-01,2028,1,"prec",20.4149235374501,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-02-01,2028,2,"prec",31.6760572595395,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-03-01,2028,3,"prec",58.4082850465877,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-04-01,2028,4,"prec",93.052713030163,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-05-01,2028,5,"prec",178.985830193338,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-06-01,2028,6,"prec",441.767069318747,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-07-01,2028,7,"prec",383.854620539296,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-08-01,2028,8,"prec",360.643553795787,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-09-01,2028,9,"prec",248.299258509437,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-10-01,2028,10,"prec",119.571910910361,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-11-01,2028,11,"prec",43.8956618298402,"SSP2-4.5 (Middle of the Road)","Statistical"
2028-12-01,2028,12,"prec",26.5379351971432,"SSP2-4.5 (Middle of the Road)","Statistical"
2029-01-01,2029,1,"prec",18.95819294919,"SSP2-4.5 (Middle of the Road)","Statistical"
2029-02-01,2029,2,"prec",31.2460626731853,"SSP2-4.5 (Middle of the Road)","Statistical"
2029-03-01,2029,3,"prec",36.5056945394738,"SSP2-4.5 (Middle of the Road)","Statistical"
2029-04-01,2029,4,"prec",88.5533679090924,"SSP2-4.5 (Middle of the Road)","Statistical"
